,ASOS_Name,ASOS_Price (£),ASOS_URL_Link,HnM_Name,HnM_Price (£),HnM_Color,HnM_Category,HnM_URL_Link
0,Superdry Sport training vest in cobalt blue,19.99,https://www.asos.com/superdry-sport/superdry-sport-training-vest-in-cobalt-blue/prd/11615812?clr=blue&colourWayId=16408495&SearchQuery=&cid=27110,Vest top,3.99,Burgundy,men_tshirtstanks_tanks,https://www2.hm.com/en_gb/productpage.0757813005.html
0,Superdry Sport training vest in cobalt blue,19.99,https://www.asos.com/superdry-sport/superdry-sport-training-vest-in-cobalt-blue/prd/11615812?clr=blue&colourWayId=16408495&SearchQuery=&cid=27110,Vest top,8.99,Dark red marl,men_tshirtstanks_tanks,https://www2.hm.com/en_gb/productpage.0392269010.html
0,Superdry Sport training vest in cobalt blue,19.99,https://www.asos.com/superdry-sport/superdry-sport-training-vest-in-cobalt-blue/prd/11615812?clr=blue&colourWayId=16408495&SearchQuery=&cid=27110,Vest top,8.99,Light blue marl,men_tshirtstanks_tanks,https://www2.hm.com/en_gb/productpage.0392269011.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Khaki green/Patterned,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777030.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Dark blue/Floral,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777025.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Light grey marl/Tigers,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777014.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Light grey/Patterned,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777021.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Black/Leaf motif,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777028.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Black/Palm trees,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777022.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,White/Floral,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777027.html
0,ASOS DESIGN beaded ring with pattern detail in gold,8.0,https://www.asos.com/asos-design/asos-design-beaded-ring-with-pattern-detail-in-gold/prd/11600806?clr=gold&colourWayId=16349865&SearchQuery=&cid=27110,T-shirt with turn-up sleeves,8.99,Black/Flamingos,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0671777033.html
0,ASOS DESIGN cross body bag in black scuba with rubber badge,14.0,https://www.asos.com/asos-design/asos-design-cross-body-bag-in-black-scuba-with-rubber-badge/prd/11527500?clr=black&colourWayId=16398666&SearchQuery=&cid=27110,Scuba mules,17.99,Black,men_shoes_sandals_espandrillos,https://www2.hm.com/en_gb/productpage.0765143001.html
0,ASOS DESIGN cross body bum bag in beige with neon yellow text print,14.0,https://www.asos.com/asos-design/asos-design-cross-body-bum-bag-in-beige-with-neon-yellow-text-print/prd/11489650?clr=beige&colourWayId=16398660&SearchQuery=&cid=27110,Pool shoes with a print motif,12.99,Dark blue/NASA,men_shoes_sandals_espandrillos,https://www2.hm.com/en_gb/productpage.0755060001.html
0,ASOS DESIGN backpack in black with red luggage tag,15.0,https://www.asos.com/asos-design/asos-design-backpack-in-black-with-red-luggage-tag/prd/11489337?clr=black&colourWayId=16398658&SearchQuery=&cid=27110,Backpack,17.99,Black,men_accessories_bags,https://www2.hm.com/en_gb/productpage.0779979001.html
0,Burton Menswear oxford shirt with burgundy check,22.0,https://www.asos.com/burton-menswear/burton-menswear-oxford-shirt-with-burgundy-check/prd/11479308?clr=burgundy&colourWayId=16420270&SearchQuery=&cid=27110,T-shirt,9.99,White/Black striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983004.html
0,Burton Menswear oxford shirt with burgundy check,22.0,https://www.asos.com/burton-menswear/burton-menswear-oxford-shirt-with-burgundy-check/prd/11479308?clr=burgundy&colourWayId=16420270&SearchQuery=&cid=27110,T-shirt,9.99,Orange/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983005.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,17.99,Blue/White striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645002.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Black,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602005.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,12.99,Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0777011002.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,12.99,Black/Patterned,men_swimweear,https://www2.hm.com/en_gb/productpage.0777011001.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602002.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Mint green,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602003.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Dark blue,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602001.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Neon pink,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602014.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,17.99,Apricot/Block-coloured,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645003.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,17.99,Yellow/Grey striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645005.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Blue,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602004.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Green,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602011.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,17.99,Navy blue/Red,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645004.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,9.99,Light peach,men_swimweear,https://www2.hm.com/en_gb/productpage.0685602010.html
0,Burton Menswear shorts with floral print,20.0,https://www.asos.com/burton-menswear/burton-menswear-shorts-with-floral-print/prd/11457161?clr=print&colourWayId=16420267&SearchQuery=&cid=27110,Swim shorts,17.99,Light coral/Striped,men_swimweear,https://www2.hm.com/en_gb/productpage.0730645006.html
0,Burton Menswear Big & Tall oxford shirt in blue,20.0,https://www.asos.com/burton-menswear/burton-menswear-big-tall-oxford-shirt-in-blue/prd/11456462?clr=lt-blue&colourWayId=16420218&SearchQuery=&cid=27110,T-shirt,9.99,White/Black striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983004.html
0,Burton Menswear Big & Tall oxford shirt in blue,20.0,https://www.asos.com/burton-menswear/burton-menswear-big-tall-oxford-shirt-in-blue/prd/11456462?clr=lt-blue&colourWayId=16420218&SearchQuery=&cid=27110,T-shirt,9.99,Orange/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983005.html
0,Burton Menswear Big & Tall oxford shirt in light blue,20.0,https://www.asos.com/burton-menswear/burton-menswear-big-tall-oxford-shirt-in-light-blue/prd/11456192?clr=blue&colourWayId=16420274&SearchQuery=&cid=27110,T-shirt,9.99,White/Black striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983004.html
0,Burton Menswear Big & Tall oxford shirt in light blue,20.0,https://www.asos.com/burton-menswear/burton-menswear-big-tall-oxford-shirt-in-light-blue/prd/11456192?clr=blue&colourWayId=16420274&SearchQuery=&cid=27110,T-shirt,9.99,Orange/White striped,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0670983005.html
0,ASOS DESIGN slim shorter shorts in linen with embroidered border,30.0,https://www.asos.com/asos-design/asos-design-slim-shorter-shorts-in-linen-with-embroidered-border/prd/11449658?clr=maroon&colourWayId=16394407&SearchQuery=&cid=27110,Linen shorts,17.99,Khaki green,men_shorts_casual,https://www2.hm.com/en_gb/productpage.0772711002.html
0,ASOS DESIGN slim shorter shorts in linen with embroidered border,30.0,https://www.asos.com/asos-design/asos-design-slim-shorter-shorts-in-linen-with-embroidered-border/prd/11449658?clr=maroon&colourWayId=16394407&SearchQuery=&cid=27110,Linen shorts,17.99,Black,men_shorts_casual,https://www2.hm.com/en_gb/productpage.0772711001.html
0,ASOS DESIGN slim shorter shorts in linen with embroidered border,30.0,https://www.asos.com/asos-design/asos-design-slim-shorter-shorts-in-linen-with-embroidered-border/prd/11449658?clr=maroon&colourWayId=16394407&SearchQuery=&cid=27110,Linen shorts,17.99,Blue,men_shorts_casual,https://www2.hm.com/en_gb/productpage.0772711004.html
0,ASOS DESIGN slim shorter shorts in linen with embroidered border,30.0,https://www.asos.com/asos-design/asos-design-slim-shorter-shorts-in-linen-with-embroidered-border/prd/11449658?clr=maroon&colourWayId=16394407&SearchQuery=&cid=27110,Linen shorts,17.99,Dark beige,men_shorts_casual,https://www2.hm.com/en_gb/productpage.0772711003.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Dark grey,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992012.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Black,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992015.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Blue,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992009.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Grey,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992010.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Light denim blue,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992011.html
0,ASOS DESIGN co-ord slim shorts in black with abstract print,22.0,https://www.asos.com/asos-design/asos-design-co-ord-slim-shorts-in-black-with-abstract-print/prd/11449655?clr=black&colourWayId=16396767&SearchQuery=&cid=27110,Slim Denim Shorts,19.99,Red,men_shorts_denim,https://www2.hm.com/en_gb/productpage.0478992014.html
0,ASOS DESIGN skinny crop smart trousers in rust with white stripe in linen,30.0,https://www.asos.com/asos-design/asos-design-skinny-crop-smart-trousers-in-rust-with-white-stripe-in-linen/prd/11439698?clr=red&colourWayId=16394440&SearchQuery=&cid=27110,Linen trousers,59.99,Dark blue,men_trousers_casual,https://www2.hm.com/en_gb/productpage.0778143001.html
0,ASOS DESIGN utility trousers in watercolour print,30.0,https://www.asos.com/asos-design/asos-design-utility-trousers-in-watercolour-print/prd/11439025?clr=mushroom&colourWayId=16417242&SearchQuery=&cid=27110,Cargo trousers,24.99,Anthracite grey,men_trousers,https://www2.hm.com/en_gb/productpage.0219075014.html
0,ASOS DESIGN utility trousers in watercolour print,30.0,https://www.asos.com/asos-design/asos-design-utility-trousers-in-watercolour-print/prd/11439025?clr=mushroom&colourWayId=16417242&SearchQuery=&cid=27110,Cargo trousers,24.99,Black,men_trousers,https://www2.hm.com/en_gb/productpage.0219075021.html
0,ASOS DESIGN utility trousers in watercolour print,30.0,https://www.asos.com/asos-design/asos-design-utility-trousers-in-watercolour-print/prd/11439025?clr=mushroom&colourWayId=16417242&SearchQuery=&cid=27110,Cargo trousers,24.99,Dark khaki green,men_trousers,https://www2.hm.com/en_gb/productpage.0219075023.html
0,BOSS Oretto colour block back logo ripstop hooded jacket in light green,399.0,https://www.asos.com/boss/boss-oretto-colour-block-back-logo-ripstop-hooded-jacket-in-light-green/prd/11172481?clr=light-green&colourWayId=16407877&SearchQuery=&cid=27110,Hooded jacket,17.99,Black,men_hoodiessweatshirts_hoodies,https://www2.hm.com/en_gb/productpage.0685812001.html
0,BOSS Oretto colour block back logo ripstop hooded jacket in light green,399.0,https://www.asos.com/boss/boss-oretto-colour-block-back-logo-ripstop-hooded-jacket-in-light-green/prd/11172481?clr=light-green&colourWayId=16407877&SearchQuery=&cid=27110,Hooded jacket,17.99,Dark grey marl,men_hoodiessweatshirts_hoodies,https://www2.hm.com/en_gb/productpage.0685812004.html
0,BOSS Oretto colour block back logo ripstop hooded jacket in light green,399.0,https://www.asos.com/boss/boss-oretto-colour-block-back-logo-ripstop-hooded-jacket-in-light-green/prd/11172481?clr=light-green&colourWayId=16407877&SearchQuery=&cid=27110,Hooded jacket,17.99,Light grey marl,men_hoodiessweatshirts_hoodies,https://www2.hm.com/en_gb/productpage.0685812002.html
0,BOSS Oretto colour block back logo ripstop hooded jacket in light green,399.0,https://www.asos.com/boss/boss-oretto-colour-block-back-logo-ripstop-hooded-jacket-in-light-green/prd/11172481?clr=light-green&colourWayId=16407877&SearchQuery=&cid=27110,Hooded jacket,17.99,Dark blue,men_hoodiessweatshirts_hoodies,https://www2.hm.com/en_gb/productpage.0685812009.html
0,BOSS Oretto colour block back logo ripstop hooded jacket in light green,399.0,https://www.asos.com/boss/boss-oretto-colour-block-back-logo-ripstop-hooded-jacket-in-light-green/prd/11172481?clr=light-green&colourWayId=16407877&SearchQuery=&cid=27110,Hooded jacket,17.99,Dark grey marl,men_hoodiessweatshirts_hoodies,https://www2.hm.com/en_gb/productpage.0685812003.html
